 
Time_us,Sample
38496760,2010
38499460,1994
38502160,2036
38504860,2014
38507652,2029
38510264,2024
38513060,2027
38515764,2038
38518460,2012
38521160,1999
38523852,2022
38526556,2061
38529352,2003
38532060,2041
38534760,2046
38537556,1983
38540264,1965
38542964,2023
38545760,1990
38548360,2000
38551060,2052
38553856,1996
38556564,2028
38559264,1991
38562060,2017
38564756,1999
38567552,2056
38570252,1971
38572960,2013
38575664,2023
38578460,2064
38581156,2039
38583856,1986
38586560,2019
38589256,2049
38592052,1994
38594764,2007
38597460,2016
38600256,2008
38602956,2009
38605652,2019
38608356,2064
38611056,2024
38613752,2063
38616456,2007
38619168,2024
38621956,2022
38624660,2008
38627360,2000
38630056,2035
38632760,2044
38635456,2033
38638160,1986
38640860,2024
38643556,2005
38646352,2065
38649056,2039
38651764,2074
38654468,2040
38657252,1989
38659960,2025
38662664,1989
38665456,2008
38668152,1992
38670764,1987
38673556,2016
38676264,2000
38678964,1996
38681760,2045
38684456,2011
38687252,2060
38689964,2020
38692660,1977
38695456,2014
38698160,2007
38700856,2064
38703652,2038
38706364,2033
38709052,2047
38711756,2014
38714552,1998
38717260,2015
38719964,2025
38722656,2018
38725364,2059
38728064,2014
38730860,1993
38733556,2007
38736268,2037
38739060,2016
38741760,2028
38744460,2035
38747256,2016
38749952,2064
38752656,2011
38755452,2052
38758064,2036
38760860,1993
38763564,2020
38766352,2016
38769056,2012
38771768,1966
38774452,1991
38777156,1996
38779852,2009
38782556,2004
38785352,2058
38788060,2011
38790756,1993
38793456,2047
38796152,2041
38798856,2045
38801560,1997
38804164,1974
38806960,2049
38809660,2064
38812264,2027
38815056,2069
38817764,1997
38820540,2018
38823252,1999
38825864,2050
38828664,2035
38831356,2008
38834064,2007
38836768,2039
38839552,2023
38842260,2002
38844960,2029
38847756,2058
38850452,2020
38853156,2006
38855956,2001
38858652,2039
38861356,2005
38864056,2033
38866752,2060
38869456,2003
38872160,2068
38874856,2024
38877652,2041
38880356,2038
38883052,2022
38885756,2068
38888552,1995
38891252,2031
38893956,2031
38896752,2011
38899368,2034
38902152,2028
38904868,2024
38907564,2060
38910364,2026
38913152,2053
38915856,2019
38918560,2058
38921352,1978
38924060,2011
38926764,2063
38929556,2053
38932252,2029
38934956,2017
38937752,2024
38940364,2047
38943064,2017
38945860,1952
38948556,2026
38951256,2024
38953964,2031
38956664,1998
38959460,2019
38962160,2015
38964952,2061
38967656,2058
38970364,1991
38973068,2000
38975864,2028
38978652,2006
38981356,2014
38984060,2052
38986764,1984
38989460,2057
38992152,2017
38994860,2071
38997556,2010
39000260,2048
39002956,2009
39005668,2015
39008464,2058
39011160,2019
39013956,2060
39016660,2006
39019356,2030
39022152,2023
39024852,1993
39027468,2002
39030264,2020
39032956,1998
39035656,2062
39038440,2053
39041164,2023
39043860,2032
39046552,2007
39049164,2046
39051960,2070
39054656,2016
39057360,1944
39060060,2072
39062856,2029
39065564,2003
39068352,2045
39071064,2020
39073764,1985
39076560,1992
39079260,2004
39081956,2005
39084660,2023
39087440,1977
39090156,2047
39092860,2020
39095656,2024
39098364,1968
39101068,2038
39103852,2028
39106652,2026
39109264,2000
39112064,1981
39114764,2021
39117556,2046
39120260,1991
39122960,2004
39125656,1947
39128360,1983
39131064,1984
39133852,2035
39136556,2040
39139264,1999
39141968,2014
39144764,1989
39147440,2023
39150152,2026
39152856,2031
39155460,2022
39158256,2010
39160960,2044
39163660,2024
39166456,2019
39169160,2070
39171856,1996
39174640,2041
39177352,2041
39180060,2063
39182764,1955
39185552,2053
39188168,2001
39190952,2023
39193564,2007
39196364,2011
39199056,2054
39201756,2004
39204456,1993
39207256,2020
39209952,2071
39212656,2063
39215360,2004
39218056,1989
39220760,2073
39223460,2054
39226252,2026
39228964,2075
39231752,1980
39234464,2000
39237168,2023
39239952,2012
39242660,2058
39245352,2024
39248056,2030
39250764,2004
39253468,2003
39256264,2020
39258964,2021
39261760,1984
39264464,2035
39267160,2021
39269956,2043
39272664,1996
39275452,2020
39278156,2028
39280860,2028
39283560,2027
39286352,2023
39289056,2020
39291756,1993
39294460,2029
39297256,2009
39299964,2014
39302740,2048
39305452,2052
39308164,2033
39310864,2064
39313652,2014
39316360,2010
39319068,1985
39321852,2006
39324560,1993
39327260,2029
39330052,2041
39332760,1980
39335460,2025
39338256,2023
39340960,2021
39343664,2018
39346452,2016
39349160,2031
39351860,2024
39354564,2015
39357352,2036
39360056,2024
39362756,2036
39365460,2010
39368164,2062
39370864,1985
39373652,2075
39376260,1999
39378960,2070
39381564,1994
39384264,2028
39386968,1971
39389764,2016
39392540,2040
39395256,2015
39397960,2058
39400660,1944
39403356,2044
39406152,2033
39408856,2058
39411560,2007
39414264,1987
39417052,1972
39419760,2038
39422452,2060
39425164,2035
39427860,2063
39430656,2028
39433356,1986
39436064,2039
39438768,2058
39441564,2040
39444260,2039
39447052,2014
39449764,1997
39452460,2029
39455160,2014
39457952,2009
39460564,2001
39463360,2006
39466064,2029
39468760,2024
39471460,2041
39474164,2021
39476960,2033
39479664,2005
39482360,2016
39485056,2066
39487760,2066
39490456,2073
39493156,2021
39495860,2042
39498556,1994
39501260,2019
39503960,1998
39506656,2063
39509360,2029
39512052,2018
39514756,2022
39517460,1986
39520060,2042
39522856,2033
39525560,2048
39528256,2016
39531040,1989
39533764,2061
39536460,2011
39539256,1988
39541956,2034
39544652,2050
39547356,2029
39550060,1994
39552756,2031
39555540,2019
39558264,2015
39560960,1976
39563756,2046
39566460,2041
39569156,2050
39571856,2009
39574652,2014
39577264,1994
39580064,2019
39582768,2030
39585464,2006
39588156,2023
39590860,2006
39593552,2031
39596256,2084
39598956,2021
39601660,2055
39604360,2005
39607056,2069
39609852,2042
39612564,2047
39615264,2013
39618060,2011
39620760,2047
39623540,2050
39626252,2004
39628956,2024
39631664,1966
39634368,2053
39637164,1986
39639864,2012
39642564,2033
39645360,2016
39648056,2048
39650760,2013
39653460,2048
39656168,2010
39658960,2029
39661664,2037
39664452,2028
39667156,2024
39669860,2008
39672556,1992
39675352,1989
39678056,2022
39680660,2030
39683360,2031
39686056,1984
39688852,2049
39691552,2040
39694260,2007
39696960,1987
39699660,2017
39702360,1979
39705152,2014
39707856,2039
39710564,1992
39713268,2019
39716052,2029
39718756,2018
39721460,2034
39724164,2040
39726952,2026
39729656,1991
39732360,2019
39735052,2032
39737756,2034
39740552,2022
39743256,2019
39745960,1983
39748752,1971
39751460,2041
39754152,2034
39756848,2045
39759552,2033
39762256,2057
39764940,1999
39767664,2015
39770452,2017
39773068,2020
39775864,1996
39778556,2085
39781264,2066
39783964,2021
39786752,2022
39789456,2013
39792160,2016
39794956,2055
39797664,2032
39800368,2032
39803152,1994
39805860,2036
39808564,2057
39811352,2046
39813964,2044
39816760,2060
39819468,2001
39822256,2003
39824956,2062
39827660,2032
39830360,2017
39833156,2051
39835860,2003
39838556,1996
39841340,2018
39844052,2028
39846760,2033
39849460,2006
39852256,2034
39854964,2016
39857664,1991
39860440,1996
39863156,1987
39865860,1990
39868656,2001
39871364,2027
39874140,2024
39876852,2036
39879560,2010
39882264,2016
39885060,2015
39887756,2064
39890552,1997
39893256,1977
39895952,2021
39898656,1981
39901360,2016
39904056,2051
39906852,2025
39909552,2061
39912252,2003
39914956,2027
39917752,2059
39920452,2034
39923156,2015
39925860,2022
39928556,2032
39931352,2025
39934060,2055
39936760,2037
39939552,2089
39942264,2027
39944964,2057
39947664,1993
39950460,2013
39953156,2015
39955860,2037
39958564,2013
39961260,1987
39963964,2022
39966756,2011
39969456,1995
39972160,2009
39974852,2034
39977556,2008
39980260,2029
39982956,2017
39985752,2010
39988456,2010
39991152,2035
39993856,2004
39996556,2018
39999252,2037
40001864,1995
40004568,2046
40007360,2011
40010064,2024
40012760,1986
40015556,2036
40018256,2027
40020960,2031
40023664,1981
40026456,2028
40029164,2034
40031864,1989
40034660,2040
40037356,2004
40040152,2038
40042852,2022
40045556,1966
40048260,1994
40050960,2013
40053656,2043
40056452,2028
40059152,2012
40061764,2003
40064468,2024
40067260,2027
40069956,2018
40072664,2033
40075460,1980
40078156,1980
40080868,2057
40083640,2007
40086356,2039
40089060,2038
40091760,2040
40094456,1993
40097252,2045
40099952,2055
40102660,2051
40105360,1985
40108152,1989
40110860,2023
40113564,2033
40116360,2024
40119056,2026
40121760,1994
40124460,1997
40127156,2052
40129856,2025
40132564,2051
40135340,2018
40138052,2044
40140760,2012
40143464,1985
40146260,2004
40148956,2013
40151656,2049
40154456,1994
40157160,2022
40159852,2022
40162556,1989
40165252,2020
40167952,2003
40170668,2041
40173352,2058
40176056,1981
40178764,2048
40181556,2022
40184260,2018
40187052,2046
40189668,2077
40192452,2006
40195164,2032
40197860,2059
40200560,2022
40203356,2053
40206040,2022
40208764,2026
40211464,2022
40214252,2002
40216956,2016
40219752,1973
40222364,1992
40225152,2019
40227764,2012
40230560,2025
40233240,2002
40235956,2042
40238660,2021
40241452,2004
40244160,2037
40246864,2012
40249656,2007
40252364,2006
40255064,1979
40257764,1991
40260552,2028
40263256,2089
40266052,2012
40268760,2042
40271464,2018
40274256,2041
40276956,2024
40279656,2020
40282360,2041
40285056,2026
40287760,2041
40290556,2030
40293264,1991
40296040,2028
40298752,1961
40301460,2069
40304164,2004
40306960,2007
40309656,2021
40312356,2016
40315060,2042
40317756,2017
40320552,2057
40323264,2026
40325964,2030
40328664,2003
40331456,2065
40334164,2017
40336864,2018
40339660,2024
40342356,1987
40344964,2007
40347760,2012
40350456,2065
40353160,2036
40355860,1989
40358556,1997
40361260,2006
40363964,2006
40366740,1972
40369464,2059
40372064,2034
40374860,2019
40377568,2028
40380356,1992
40383060,2038
40385856,2054
40388564,2037
40391268,1994
40394064,2041
40396760,2012
40399556,2006
40402260,2072
40404956,2037
40407668,2034
40410464,2000
40413160,2009
40415952,2005
40418656,1990
40421352,2013
40424056,1979
40426760,2031
40429464,2042
40432260,1994
40434956,2044
40437664,2060
40440452,2028
40443152,2031
40445860,2009
40448564,2051
40451360,2054
40454056,2026
40456756,2035
40459460,2002
40462156,2012
40464952,2035
40467652,2040
40470360,2042
40473056,2000
40475756,1996
40478456,2015
40481156,2038
40483860,2053
40486556,2051
40489256,2007
40491964,2060
40494760,2085
40497440,2013
40500156,2011
40502860,2034
40505552,2006
40508164,2040
40510960,1989
40513664,1995
40516456,2040
40519156,2016
40521860,2022
40524556,1982
40527260,2019
40530056,2012
40532752,2023
40535456,2019
40538252,2004
40540940,2006
40543664,2006
40546452,1999
40549068,2054
40551852,2008
40554464,2015
40557260,2015
40559956,2027
40562664,2015
40565364,2049
40568160,2043
40570860,2031
40573656,1990
40576360,2010
40579064,1982
40581768,2026
40584560,2009
40587260,2045
40590052,1998
40592756,2047
40595452,2027
40598156,2056
40600860,2002
40603556,2056
40606352,2009
40609056,2009
40611752,2049
40614456,2021
40617156,1992
40619856,2032
40622560,2027
40625260,2068
40627960,2029
40630756,2047
40633460,2038
40636160,1987
40638952,2024
40641656,1994
40644352,2063
40647056,2060
40649852,2058
40652464,2023
40655260,2048
40657964,2048
40660752,1955
40663456,2003
40666252,2046
40668856,2038
40671556,2002
40674264,1982
40676964,2003
40679760,2055
40682456,2034
40685252,2047
40687956,2004
40690664,2051
40693368,2009
40696164,2008
40698860,1944
40701656,2048
40704360,2044
40707056,2031
40709760,2028
40712552,1997
40715264,2026
40717964,2013
40720760,2029
40723464,2021
40726160,2005
40728956,2032
40731660,2041
40734356,2044
40737156,2048
40739952,2025
40742564,2032
40745360,2034
40748064,2052
40750856,2052
40753464,2025
40756260,1999
40758864,2034
40761656,2024
40764356,2032
40767060,2001
40769760,2013
40772456,2045
40775252,1985
40777956,1985
40780652,2025
40783356,2055
40786060,2012
40788760,2045
40791556,2000
40794260,1981
40796956,1993
40799752,1990
40802456,1980
40805164,2009
40807940,2016
40810664,2028
40813360,2025
40816052,2018
40818768,2011
40821456,2027
40824156,2039
40826864,2000
40829652,2033
40832356,2060
40835060,2031
40837764,2010
40840464,1975
40843252,2049
40845956,1995
40848660,2064
40851356,2021
40854140,2019
40856856,2058
40859564,1983
40862264,2060
40865052,1985
40867760,2058
40870464,2031
40873164,2015
40875956,2007
40878660,2026
40881360,2030
40884060,2006
40886852,2035
40889556,2045
40892252,2016
40894956,2035
40897660,2045
40900356,2027
40903060,2071
40905856,2029
40908564,2067
40911352,1992
40914056,2008
40916752,2073
40919364,2038
40922160,2004
40924856,2007
40927560,2024
40930264,2006
40933064,2000
40935756,2014
40938456,1987
40941160,2030
40943956,2016
40946664,2022
40949452,2015
40952156,2045
40954864,1996
40957652,2051
40960356,2011
40963060,2055
40965840,2019
40968464,2052
40971168,2080
40973960,2022
40976640,2023
40979352,2038
40982064,2036
40984764,2034
40987552,1976
40990264,2097
40992964,2011
40995752,2009
40998464,2062
41001164,2046
41003952,2045
41006664,2037
41009352,2007
41012060,2041
41014760,2046
41017552,2052
41020164,2004
41022960,2021
41025660,2130
41028356,1954
41031056,2054
41033840,2019
41036556,2017
41039256,1998
41042052,2034
41044756,2046
41047456,2016
41050240,2037
41052864,2025
41055656,2017
41058452,2011
41061064,2051
41063860,2000
41066560,2063
41069256,2010
41071956,1999
41074652,2026
41077364,1984
41080056,1986
41082760,1960
41085452,2024
41088164,2009
41090860,2029
41093652,2023
41096364,2013
41099060,2002
41101852,2051
41104552,2032
41107164,2051
41109952,1991
41112664,1981
41115360,2019
41118060,2048
41120764,2004
41123560,1981
41126260,2055
41128956,2009
41131752,1993
41134464,2031
41137164,2013
41139860,2041
41142552,2039
41145260,1970
41147960,2029
41150756,1990
41153440,2028
41156152,2027
41158852,1992
41161464,1964
41164260,2030
41166964,2021
41169660,2018
41172364,2042
41175156,2024
41177864,2042
41180556,2018
41183340,2009
41185964,2037
41188656,2024
41191360,2016
41194152,2013
41196856,1998
41199560,2004
41202356,2006
41205056,2020
41207764,2064
41210556,2019
41213260,2033
41215956,2050
41218664,1997
41221456,1989
41224068,2041
41226860,1984
41229552,2037
41232256,2029
41234960,2038
41237660,2072
41240264,2029
41243060,2041
41245760,2046
41248456,2026
41251156,2009
41253860,2011
41256656,2006
41259360,2005
41262052,2054
41264756,1984
41267556,2053
41270260,2038
41272952,2003
41275656,2028
41278364,1994
41281064,2042
41283860,2027
41286556,1985
41289256,2041
41291968,2088
41294664,2029
41297456,2062
41300160,2033
41302852,2023
41305556,2005
41308352,2017
41310960,2006
41313660,2050
41316452,2029
41319064,2041
41321860,2024
41324560,2040
41327256,2021
41329960,2027
41332664,2048
41335456,2049
41338064,2052
41340852,1996
41343460,2025
41346256,2069
41348964,2048
41351656,2005
41354356,2030
41357064,1981
41359764,1996
41362468,2042
41365256,2032
41367956,2009
41370660,2052
41373356,2011
41376056,2064
41378760,1993
41381552,2009
41384256,2047
41386960,2020
41389652,2037
41392356,2035
41395064,2032
41397764,2007
41400560,2009
41403264,2020
41405968,2033
41408752,2027
41411456,2000
41414160,2043
41416860,2014
41419556,2023
41422260,2019
41425052,2009
41427760,2007
41430460,2054
41433256,2041
41435964,2037
41438668,2012
41441464,2021
41444160,2033
41446952,2016
41449664,1996
41452360,2067
41455156,2056
41457860,2028
41460556,2033
41463268,2033
41466052,2054
41468756,2027
41471460,2036
41474256,2055
41476964,2006
41479652,2038
41482356,2007
41485060,2035
41487764,1976
41490468,2018
41493160,2037
41495860,2023
41498564,2060
41501360,2011
41504052,2027
41506756,2002
41509456,2025
41512160,2009
41514856,2034
41517652,2026
41520352,2024
41523060,1992
41525764,2007
41528560,2027
41531256,2035
41533956,2031
41536660,2020
41539356,2043
41542056,2007
41544852,2024
41547464,2062
41550260,1994
41552964,1962
41555752,2044
41558456,2025
41561156,2014
41563856,1982
41566560,1978
41569252,2014
41571956,2006
41574660,2032
41577356,2042
41580060,1983
41582852,2024
41585560,2024
41588264,2046
41591056,2005
41593756,2012
41596456,2058
41599160,2021
41601860,2044
41604560,2013
41607352,2036
41610060,1995
41612764,2025
41615560,2041
41618256,2000
41620956,2012
41623656,2078
41626364,2013
41629052,2001
41631764,2023
41634460,2051
41637160,2011
41639852,2053
41642556,2034
41645352,2028
41648060,2020
41650760,2048
41653552,2061
41656260,2000
41658964,2020
41661656,2013
41664268,1991
41667060,2019
41669764,2016
41672540,2018
41675252,2038
41677964,2024
41680660,2022
41683364,2030
41686156,2034
41688864,2001
41691564,1992
41694356,1991
41697052,2006
41699756,1976
41702552,2042
41705164,2009
41707856,2033
41710560,2024
41713252,2045
41715956,2032
41718664,1989
41721364,2011
41724140,2006
41726856,2021
41729560,2018
41732264,1993
41735040,2054
41737764,2013
41740468,2001
41743164,1990
41745864,2003
41748660,2018
41751356,1974
41754152,2012
41756864,1998
41759564,2018
41762360,2032
41765060,2055
41767768,2066
41770564,2022
41773340,1992
41776060,2001
41778760,2027
41781452,2044
41784160,2055
41786860,1990
41789656,2045
41792264,1983
41795060,2015
41797764,2015
41800460,2026
41803252,2013
41805964,2034
41808660,2031
41811360,2003
41814152,2010
41816840,2010
41819564,2058
41822264,2095
41825056,2025
41827756,2003
41830552,2028
41833156,2022
41835856,2001
41838560,2037
41841356,2013
41844060,2019
41846752,1991
41849360,2034
41852156,2038
41854864,1962
41857652,2014
41860352,2060
41862964,2041
41865760,2003
41868460,2027
41871160,1992
41873952,1992
41876668,2014
41879364,2052
41882140,1995
41884864,2010
41887560,2008
41890260,1968
41893056,2019
41895752,2015
41898452,1981
41901156,2001
41903856,2050
41906556,2017
41909260,2013
41911956,2033
41914660,2005
41917360,2039
41920156,2014
41922856,2024
41925564,2064
41928360,1998
41930968,2004
41933756,2009
41936460,2058
41939160,2009
41941856,2032
41944652,1989
41947352,1992
41950060,1996
41952764,1987
41955556,2035
41958260,2046
41960952,2036
41963668,2012
41966364,2041
41969156,2057
41971860,2046
41974552,2001
41977256,2044
41980052,2051
41982656,2033
41985360,2026
41988060,2056
41990852,2015
41993552,1987
41996256,2010
41998956,2072
42001656,1967
42004352,2033
42007052,2040
42009760,1989
42012360,2007
42015060,2027
42017764,2002
42020464,2037
42023256,1989
42025960,1989
42028664,2009
42031456,2035
42034164,2041
42036852,2000
42039552,2071
42042260,1995
42044960,2060
42047660,2000
42050356,2022
42053068,1997
42055860,1999
42058556,2014
42061340,1997
42064040,2043
42066752,2011
42069456,2024
42072168,2029
42074864,2031
42077656,2024
42080360,2030
42083052,2005
42085756,1996
42088540,2022
42091164,2012
42093956,2019
42096660,2024
42099352,2018
42102056,2003
42104760,1989
42107464,2042
42110256,2033
42112964,2032
42115652,2025
42118356,2068
42121040,2022
42123760,2024
42126464,2043
42129168,2011
42131960,2033
42134652,2021
42137356,2031
42140060,2027
42142856,2007
42145560,2054
42148264,2004
42151056,2050
42153668,2028
42156464,1976
42159164,2071
42161952,2027
42164656,2016
42167368,2005
42170052,1993
42172756,2024
42175464,2022
42178164,2026
42180960,2028
42183656,2045
42186356,2040
42189060,2033
42191752,2000
42194456,2000
42197156,2053
42199864,2026
42202564,2028
42205356,2015
42208052,2023
42210756,2048
42213468,2023
42216164,2004
42218856,2040
42221560,2021
42224256,2034
42226956,2056
42229664,2012
42232440,2028
42235152,2029
42237856,2033
42240560,1984
42243260,2043
42245956,2054
42248560,2028
42251352,2021
42253964,2016
42256760,2014
42259460,2111
42262156,2008
42264856,2029
42267552,2017
42270264,2017
42273052,2060
42275756,1999
42278460,2016
42281156,2034
42283864,2009
42286552,2002
42289264,2007
42291960,2015
42294756,2018
42297468,2001
42300164,2043
42302956,2009
42305656,2021
42308364,2023
42311064,2019
42313856,2033
42316564,2011
42319264,2016
42322060,2017
42324752,2027
42327456,2035
42330240,2009
42332864,2012
42335564,1983
42338260,2018
42340960,2011
42343756,2024
42346460,2029
42349164,2021
42351940,2041
42354656,2028
42357360,1985
42360064,1982
42362764,2072
42365564,1986
42368352,2022
42371056,2029
42373756,2024
42376552,2028
42379260,2007
42381964,2012
42384664,2018
42387368,2044
42390164,1999
42392856,2021
42395552,2035
42398264,2028
42401052,2016
42403756,1987
42406460,2020
42409252,2001
42411960,2003
42414660,1982
42417360,2049
42420064,2112
42422764,2037
42425560,2026
42428256,2029
42430964,2026
42433760,2037
42436456,2029
42439164,2051
42441960,1984
42444656,2012
42447356,2022
42450152,2069
42452860,2014
42455560,2016
42458260,2039
42460860,2016
42463656,1992
42466452,2063
42469056,2049
42471756,1990
42474464,2023
42477164,2022
42479956,2007
42482652,2046
42485356,2060
42488056,2016
42490764,2026
42493464,1991
42496260,2008
42498956,2014
42501656,1986
42504352,2021
42507060,2003
42509760,2018
42512556,2029
42515260,2053
42517964,2016
42520668,2031
42523456,2039
42526060,1996
42528768,2028
42531560,2006
42534264,2022
42536968,2002
42539664,2009
42542364,2082
42545156,2026
42547852,2023
42550556,1998
42553264,2018
42555964,2013
42558740,2043
42561456,2024
42564156,2031
42566952,2024
42569660,2004
42572364,2024
42575156,2045
42577864,2031
42580568,2019
42583268,2049
42585960,2010
42588752,1999
42591456,2005
42594152,2026
42596856,2024
42599652,2013
42602356,2006
42605056,2019
42607764,2023
42610460,2031
42613252,2043
42615964,2018
42618660,2055
42621456,2002
42624156,2011
42626860,2009
42629560,2029
42632352,2024
42635056,1998
42637664,2027
42640368,2024
42643160,1961
42645864,2022
42648556,2043
42651352,2000
42654064,2042
42656756,2075
42659552,2055
42662264,2017
42664960,2027
42667660,2030
42670360,2032
42673056,2017
42675840,1999
42678552,2048
42681164,1985
42683956,2010
42686656,2017
42689364,2003
42692064,2024
42694768,2046
42697556,2001
42700256,2038
42703052,2048
42705664,1997
42708460,2057
42711160,2049
42713856,2034
42716464,2021
42719256,1984
42721952,2001
42724656,1976
42727360,2056
42730064,2031
42732856,1999
42735560,2050
42738264,2012
42741056,2041
42743752,2024
42746456,2030
42749252,1981
42751960,1983
42754664,2028
42757452,2028
42760156,1979
42762860,2028
42765656,2013
42768264,2017
42770964,2028
42773760,2038
42776452,2005
42779156,2031
42781940,1998
42784656,2038
42787356,2033
42790056,2016
42792756,2033
42795456,1981
42798160,2027
42800856,1996
42803556,2015
42806260,2020
42809052,2052
42811752,2038
42814460,1987
42817160,2006
42819860,2039
42822556,2019
42825340,2032
42828052,2018
42830756,2018
42833460,2009
42836160,2026
42838764,2007
42841556,2058
42844264,2015
42846956,2051
42849660,2025
42852452,2053
42855140,2012
42857852,2038
42860564,2008
42863260,2023
42865960,2059
42868652,2047
42871356,2000
42874056,2009
42876756,2127
42879460,2050
42882252,1971
42884864,2045
42887660,2004
42890360,1982
42893056,2058
42895840,2022
42898564,2008
42901256,2021
42904052,2000
42906752,1993
42909460,1990
42912160,2042
42914860,2009
42917556,2043
42920256,1985
42922964,1996
42925760,2018
42928460,2015
42931156,2026
42933952,2017
42936652,2009
42939264,2025
42942060,2010
42944764,2014
42947456,2003
42950252,2014
42952952,2038
42955660,1976
42958364,2051
42961160,2040
42963856,2046
42966556,2018
42969352,2048
42971964,2010
42974764,2016
42977464,2014
42980160,2051
42982956,2010
42985656,2020
42988364,2058
42991068,2001
42993852,2042
42996464,2020
42999260,2029
43001964,2044
43004660,2049
43007456,2054
43010160,2020
43012856,2036
43015556,2020
43018268,1991
43021052,2059
43023752,2049
43026464,2022
43029160,2010
43031956,2037
43034752,2022
43037356,2006
43040056,2005
43042760,2004
43045552,1995
43048256,1993
43050940,1960
43053664,2004
43056440,2060
43059156,2028
43061860,2025
43064656,2005
43067360,2017
43070064,2044
43072756,2010
43075364,2071
43078160,2061
43080864,1989
43083652,2042
43086356,2027
43089056,2028
43091752,2027
43094456,2025
43097240,2010
43099852,2008
43102556,2014
43105264,2027
43108060,2014
43110760,2044
43113456,2035
43116160,1992
43118860,1978
43121556,2009
43124268,2000
43127060,2036
43129756,2015
43132552,2052
43135256,2025
43137964,2020
43140656,2022
43143356,2039
43146064,2001
43148768,2040
43151564,2066
43154260,2053
43156964,2037
43159756,2004
43162464,2018
43165164,2029
43167960,1998
43170564,2026
43173360,2009
43176064,2021
43178852,2033
43181552,1979
43184256,2053
43186964,1981
43189740,2012
43192464,2027
43195160,2057
43197960,2012
43200660,1981
43203364,2026
43206160,2034
43208860,2035
43211564,2063
43214360,2022
43217064,2013
43219760,2005
43222460,2033
43225256,2039
43227960,2038
43230656,2020
43233348,2002
43236052,2031
43238764,2032
43241364,2006
43244160,2026
43246864,2017
43249652,2010
43252352,2032
43255056,1977
43257752,2045
43260456,2028
43263156,1994
43265864,2030
43268556,2039
43271268,2016
43273964,2027
43276756,2048
43279460,2007
43282156,2000
43284760,2036
43287464,2020
43290164,2036
43292956,2024
43295664,2015
43298364,2049
43301064,2034
43303852,2026
43306552,2038
43309256,2008
43311960,2017
43314664,2042
43317460,2027
43320156,2002
43322856,2004
43325652,2061
43328356,1994
43331060,2063
43333760,2036
43336456,1999
43339252,2049
43341964,2032
43344660,1991
43347452,2014
43350164,2022
43352864,1984
43355564,2027
43358360,2041
43361056,2030
43363840,2020
43366560,2023
43369256,2015
43372040,1998
43374764,2031
43377460,2051
43380252,2026
43382956,1997
43385640,2041
43388364,2047
43391064,1992
43393752,1994
43396456,2058
43399164,2004
43401864,2003
43404660,2012
43407356,2062
43410140,2009
43412852,2018
43415564,1986
43418264,2032
43421056,2001
43423756,2019
43426452,2054
43429156,2021
43431840,2005
43434564,2027
43437340,2059
43439964,1992
43442760,2017
43445460,2035
43448156,2039
43450952,2033
43453652,2042
43456264,2036
43459060,1997
43461764,2071
43464552,2037
43467252,2033
43469964,2027
43472664,2044
43475356,2004
43478140,2063
43480756,2027
43483456,2035
43486164,2017
43488864,1984
43491660,2012
43494356,2041
43497060,2012
43499760,1988
43502460,2033
43505252,2040
43507956,2041
43510664,2008
43513364,2029
43516160,2050
43518860,2013
43521656,2019
43524356,2006
43527060,2000
43529760,2017
43532460,2031
43535156,2013
43537940,1992
43540568,2029
43543352,2041
43546056,2021
43548668,2030
43551460,2010
43554164,2027
43556860,2020
43559560,2004
43562264,2026
43564964,2029
43567760,2029
43570452,2016
43573160,2037
43575852,2026
43578564,2018
43581260,2030
43583956,2021
43586660,1991
43589364,2047
43592064,2032
43594860,2008
43597552,1995
43600256,2045
43602964,2039
43605752,2033
43608360,2043
43611052,2015
43613756,1984
43616552,2005
43619260,2056
43621960,1999
43624756,2061
43627464,2077
43630156,2030
43632856,2024
43635540,2012
43638252,2020
43640964,2050
43643660,2012
43646360,2016
43649064,2025
43651852,2018
43654564,2035
43657264,1991
43659960,2024
43662756,2019
43665460,2040
43668156,2035
43670856,2022
43673560,2029
43676264,2042
43679060,2029
43681756,1992
43684360,2005
43687156,2058
43689768,1992
43692560,2042
43695264,2014
43697960,2044
43700664,2013
43703368,2019
43706156,1988
43708856,2006
43711652,2046
43714360,2031
43717064,2000
43719856,2018
43722552,2039
43725256,2030
43727964,2011
43730660,2019
43733456,2028
43736252,2013
43738864,2003
43741660,2010
43744364,2049
43747140,1977
43749864,2034
43752556,1996
43755264,2018
43758040,2032
43760764,2035
43763460,2015
43766256,1991
43768956,2013
43771656,1973
43774356,2049
43777060,2022
43779756,2039
43782460,2070
43785164,2042
43787960,2003
43790652,2013
43793360,2063
43796060,2007
43798768,2030
43801556,2020
43804260,2039
43807056,2028
43809760,2028
43812452,2019
43815156,2028
43817864,2003
43820568,2024
43823352,2038
43826040,2032
43828752,2040
43831468,1959
43834152,2040
43836856,2015
43839652,2027
43842264,1992
43845060,2053
43847764,2001
43850540,2024
43853264,2015
43855964,2009
43858660,2061
43861364,2009
43864060,2012
43866752,2045
43869456,2003
43872152,1999
43874856,2007
43877556,2035
43880256,1990
43882956,1992
43885752,2020
43888460,1985
43891164,2018
43893960,2064
43896656,2032
43899368,2009
43902160,2019
43904764,2003
43907560,2034
43910264,2008
43913052,2016
43915756,2048
43918456,1986
43921156,2025
43923856,2035
43926652,1993
43929264,2007
